CrimeId;OriginalCrimeTypeName;OffenseDate;CallTime;CallDateTime;Disposition;Address;City;State;AgencyId;Range;AddressType
160962730;Wanted Vehicle / Sub;2016-04-05T00:00:00;16:32;2016-04-05T16:32:00;REP;Griffith St/thomas Av;San Francisco;CA;1;;Intersection
160962732;Muni Inspection;2016-04-05T00:00:00;16:32;2016-04-05T16:32:00;Not recorded;1100 Block Of Market St;San Francisco;CA;1;;Common Location
160962737;Traffic Stop;2016-04-05T00:00:00;16:33;2016-04-05T16:33:00;HAN;2nd St/townsend St;San Francisco;CA;1;;Intersection
160962752;Casing;2016-04-05T00:00:00;16:33;2016-04-05T16:33:00;GOA;300 Block Of Grant Av;San Francisco;CA;1;;Premise Address
160962755;Meet W/citizen;2016-04-05T00:00:00;16:36;2016-04-05T16:36:00;HAN;John F Kennedy Dr/chain Of Lakes Dr;San Francisco;CA;1;;Intersection
160962756;Property;2016-04-05T00:00:00;16:35;2016-04-05T16:35:00;ND;Martin Luther King Dr/stow Lake Dr;San Francisco;CA;1;;Intersection
160962760;Fraud;2016-04-05T00:00:00;16:37;2016-04-05T16:37:00;HAN;2300 Block Of Fillmore St;San Francisco;CA;1;;Premise Address
160962767;Sonitrol;2016-04-05T00:00:00;16:37;2016-04-05T16:37:00;CAN;1300 Block Of Underwood Av;San Francisco;CA;1;;Premise Address
160962770;Traffic Stop;2016-04-05T00:00:00;16:40;2016-04-05T16:40:00;ADV;Bryant St/sterling St;San Francisco;CA;1;;Intersection
160962772;Suspicious Vehicle;2016-04-05T00:00:00;16:40;2016-04-05T16:40:00;ARR;1200 Block Of Market St;San Francisco;CA;1;;Premise Address
160962779;Fight No Weapon;2016-04-05T00:00:00;16:41;2016-04-05T16:41:00;HAN;7th St/market St;San Francisco;CA;1;;Intersection
160962782;Muni Inspection;2016-04-05T00:00:00;16:42;2016-04-05T16:42:00;Not recorded;300 Block Of Market St;San Francisco;CA;1;;Common Location
160962784;Traffic Stop;2016-04-05T00:00:00;16:43;2016-04-05T16:43:00;CIT;Loomis St/flower St;San Francisco;CA;1;;Intersection
160962789;Passing Call;2016-04-05T00:00:00;16:44;2016-04-05T16:44:00;Not recorded;100 Block Of 9th St;San Francisco;CA;1;;Premise Address
160962795;22500f;2016-04-05T00:00:00;16:45;2016-04-05T16:45:00;GOA;600 Block Of Ellsworth St;San Francisco;CA;1;;Premise Address
160962800;Suspicious Person;2016-04-05T00:00:00;16:47;2016-04-05T16:47:00;REP;Mcallister St/fillmore St;San Francisco;CA;1;;Intersection
160962803;Passing Call;2016-04-05T00:00:00;16:48;2016-04-05T16:48:00;Not recorded;Nancy Pelosi Dr/john F Kennedy Dr;San Francisco;CA;1;;Intersection
160962805;Traffic Stop;2016-04-05T00:00:00;16:49;2016-04-05T16:49:00;CIT;Bryant St/sterling St;San Francisco;CA;1;;Intersection
160962806;H&r Veh Accident;2016-04-05T00:00:00;16:45;2016-04-05T16:45:00;Not recorded;2000 Block Of 19th Av;San Francisco;CA;1;;Premise Address
160962810;Muni Inspection;2016-04-05T00:00:00;16:50;2016-04-05T16:50:00;Not recorded;Steuart St/market St;San Francisco;CA;1;;Intersection
160962814;Traffic Stop;2016-04-05T00:00:00;16:51;2016-04-05T16:51:00;HAN;500 Block Of Sutter St;San Francisco;CA;1;;Premise Address
160962815;Traffic Stop;2016-04-05T00:00:00;16:51;2016-04-05T16:51:00;CIT;2nd St/bryant St;San Francisco;CA;1;;Intersection
160962816;22500e;2016-04-05T00:00:00;16:51;2016-04-05T16:51:00;CIT;1400 Block Of Mason St;San Francisco;CA;1;;Premise Address
160962822;Traffic Stop;2016-04-05T00:00:00;16:53;2016-04-05T16:53:00;HAN;2nd St/south Park;San Francisco;CA;1;;Intersection
160962826;Traffic Stop;2016-04-05T00:00:00;16:54;2016-04-05T16:54:00;HAN;Bay St/buchanan St;San Francisco;CA;1;;Intersection
160962832;Passing Call;2016-04-05T00:00:00;16:55;2016-04-05T16:55:00;HAN;0 Block Of Telegraph Hill Bl;San Francisco;CA;1;;Common Location
160962835;A;2016-04-05T00:00:00;16:55;2016-04-05T16:55:00;CAN;100 Block Of Edgewood Av;San Francisco;CA;1;;Premise Address
160962836;Traffic Stop;2016-04-05T00:00:00;16:56;2016-04-05T16:56:00;HAN;11th Av/fulton St;San Francisco;CA;1;;Intersection
160962839;Muni Inspection;2016-04-05T00:00:00;16:56;2016-04-05T16:56:00;Not recorded;300 Block Of Market St;San Francisco;CA;1;;Common Location
160962841;Muni Inspection;2016-04-05T00:00:00;16:57;2016-04-05T16:57:00;ND;Visitacion Av/rutland St;San Francisco;CA;1;;Intersection
160962845;Complaint Unkn;2016-04-05T00:00:00;16:57;2016-04-05T16:57:00;CAN;300 Block Of Beach St;San Francisco;CA;1;;Premise Address
160962846;22500e;2016-04-05T00:00:00;16:57;2016-04-05T16:57:00;CAN;400 Block Of Warren Dr;San Francisco;CA;1;;Premise Address
160962847;Wreckless Driver;2016-04-05T00:00:00;16:55;2016-04-05T16:55:00;Not recorded;6th St/bryant St;San Francisco;CA;1;;Intersection
160962849;Traffic Stop;2016-04-05T00:00:00;17:00;2016-04-05T17:00:00;CIT;8th St/harrison St;San Francisco;CA;1;;Intersection
160962852;Passing Call;2016-04-05T00:00:00;17:00;2016-04-05T17:00:00;HAN;1700 Block Of Sunnydale Av;San Francisco;CA;1;;Common Location
160962856;Traffic Stop;2016-04-05T00:00:00;17:01;2016-04-05T17:01:00;HAN;2nd St/bryant St;San Francisco;CA;1;;Intersection
160962870;Auto Boost / Strip;2016-04-05T00:00:00;17:06;2016-04-05T17:06:00;REP;John F Kennedy Dr/stow Lake Dr;San Francisco;CA;1;;Intersection
160962876;Complaint Unkn;2016-04-05T00:00:00;17:05;2016-04-05T17:05:00;NCR;300 Block Of Beach St;San Francisco;CA;1;;Premise Address
160962878;Stolen Vehicle;2016-04-05T00:00:00;17:06;2016-04-05T17:06:00;REP;20th Av/moraga St;San Francisco;CA;1;;Intersection
160962879;Traffic Stop;2016-04-05T00:00:00;17:07;2016-04-05T17:07:00;HAN;12th Av/fulton St;San Francisco;CA;1;;Intersection
160962882;Petty Theft;2016-04-05T00:00:00;17:06;2016-04-05T17:06:00;REP;3rd St/market St;San Francisco;CA;1;;Intersection
160962883;22500e;2016-04-05T00:00:00;17:06;2016-04-05T17:06:00;CIT;2300 Block Of 40th Av;San Francisco;CA;1;;Premise Address
160962884;22500e;2016-04-05T00:00:00;17:07;2016-04-05T17:07:00;GOA;2800 Block Of 16th St;San Francisco;CA;1;;Premise Address
160962888;Traffic Stop;2016-04-05T00:00:00;17:08;2016-04-05T17:08:00;CIT;Mission St/ocean Av;San Francisco;CA;1;;Intersection
160962889;Traffic Stop;2016-04-05T00:00:00;17:08;2016-04-05T17:08:00;CIT;Sterling St/bryant St;San Francisco;CA;1;;Intersection
160962890;Passing Call;2016-04-05T00:00:00;17:08;2016-04-05T17:08:00;HAN;900 Block Of La Playa;San Francisco;CA;1;;Premise Address
160962891;Traffic Stop;2016-04-05T00:00:00;17:08;2016-04-05T17:08:00;CIT;Industrial St/shafter Av;San Francisco;CA;1;;Intersection
160962892;Burglary;2016-04-05T00:00:00;17:07;2016-04-05T17:07:00;REP;0 Block Of Mars St;San Francisco;CA;1;;Premise Address
160962900;Traffic Stop;2016-04-05T00:00:00;17:09;2016-04-05T17:09:00;CIT;Folsom St/14th St;San Francisco;CA;1;;Intersection
160962903;Traffic Stop;2016-04-05T00:00:00;17:10;2016-04-05T17:10:00;CIT;Loomis St/industrial St;San Francisco;CA;1;;Intersection
160962910;Homeless Complaint;2016-04-05T00:00:00;17:10;2016-04-05T17:10:00;ADV;500 Block Of Cole St;San Francisco;CA;1;;Premise Address
160962911;Traffic Stop;2016-04-05T00:00:00;17:12;2016-04-05T17:12:00;CIT;Cole St/hayes St;San Francisco;CA;1;;Intersection
160962915;Suspicious Person;2016-04-05T00:00:00;17:12;2016-04-05T17:12:00;HAN;1400 Block Of Haight St;San Francisco;CA;1;;Premise Address
160962919;Traffic Stop;2016-04-05T00:00:00;17:13;2016-04-05T17:13:00;REP;Eddy St/leavenworth St;San Francisco;CA;1;;Intersection
160962927;Suspicious Person;2016-04-05T00:00:00;17:14;2016-04-05T17:14:00;ADV;400 Block Of Jones St;San Francisco;CA;1;;Premise Address
160962941;Muni Inspection;2016-04-05T00:00:00;17:17;2016-04-05T17:17:00;Not recorded;3rd St/market St;San Francisco;CA;1;;Intersection
160962945;Passing Call;2016-04-05T00:00:00;17:18;2016-04-05T17:18:00;HAN;100 Block Of Turk St;San Francisco;CA;1;;Premise Address
160962946;Roadrage;2016-04-05T00:00:00;17:16;2016-04-05T17:16:00;ND;19th St/south Van Ness Av;San Francisco;CA;1;;Intersection
160962950;Muni Inspection;2016-04-05T00:00:00;17:19;2016-04-05T17:19:00;HAN;Geary Bl/22nd Av;San Francisco;CA;1;;Intersection
160962953;Traffic Stop;2016-04-05T00:00:00;17:20;2016-04-05T17:20:00;REP;Shafter Av/industrial St;San Francisco;CA;1;;Intersection
160962960;800;2016-04-05T00:00:00;17:21;2016-04-05T17:21:00;HAN;200 Block Of Hyde St;San Francisco;CA;1;;Premise Address
160962975;Traffic Stop;2016-04-05T00:00:00;17:25;2016-04-05T17:25:00;HAN;Van Ness Av/pacific Av;San Francisco;CA;1;;Intersection
160962983;Family;2016-04-05T00:00:00;17:25;2016-04-05T17:25:00;HAN;300 Block Of Bocana St;San Francisco;CA;1;;Premise Address
160962987;Traffic Stop;2016-04-05T00:00:00;17:28;2016-04-05T17:28:00;CIT;Lombard St/franklin St;San Francisco;CA;1;;Intersection
160962989;Suspicious Vehicle;2016-04-05T00:00:00;17:28;2016-04-05T17:28:00;22;400 Block Of 24th St;San Francisco;CA;1;;Common Location
160962990;Homeless Complaint;2016-04-05T00:00:00;17:27;2016-04-05T17:27:00;GOA;1000 Block Of Minna St;San Francisco;CA;1;;Premise Address
160962992;Person Down;2016-04-05T00:00:00;17:29;2016-04-05T17:29:00;HAN;300 Block Of Turk St;San Francisco;CA;1;;Premise Address
160962993;22500e;2016-04-05T00:00:00;17:28;2016-04-05T17:28:00;CIT;0 Block Of Capra Wy;San Francisco;CA;1;;Premise Address
160962994;Traffic Stop;2016-04-05T00:00:00;17:29;2016-04-05T17:29:00;HAN;Gough St/chestnut St;San Francisco;CA;1;;Intersection
160963000;Aggressive;2016-04-05T00:00:00;17:27;2016-04-05T17:27:00;HAN;1800 Block Of Jackson St;San Francisco;CA;1;;Premise Address
160963006;Homeless Complaint;2016-04-05T00:00:00;17:32;2016-04-05T17:32:00;HAN;500 Block Of Minna St;San Francisco;CA;1;;Premise Address
160963014;Citizen Standby;2016-04-05T00:00:00;17:32;2016-04-05T17:32:00;Not recorded;3000 Block Of 23rd St;San Francisco;CA;1;;Premise Address
160963021;Muni Inspection;2016-04-05T00:00:00;17:35;2016-04-05T17:35:00;HAN;2nd St/market St;San Francisco;CA;1;;Intersection
160963023;Traffic Stop;2016-04-05T00:00:00;17:36;2016-04-05T17:36:00;CIT;Harrison St/7th St;San Francisco;CA;1;;Intersection
160963026;Trespasser;2016-04-05T00:00:00;17:36;2016-04-05T17:36:00;HAN;700 Block Of Grant Av;San Francisco;CA;1;;Premise Address
160963027;Traffic Stop;2016-04-05T00:00:00;17:36;2016-04-05T17:36:00;CIT;Mission St/2nd St;San Francisco;CA;1;;Intersection
160963033;Traffic Stop;2016-04-05T00:00:00;17:37;2016-04-05T17:37:00;HAN;Bryant St/2nd St;San Francisco;CA;1;;Intersection
160963038;Traffic Stop;2016-04-05T00:00:00;17:38;2016-04-05T17:38:00;CIT;Larkin St/market St;San Francisco;CA;1;;Intersection
160963039;Fight No Weapon;2016-04-05T00:00:00;17:35;2016-04-05T17:35:00;NOM;0 Block Of Sycamore St;San Francisco;CA;1;;Premise Address
160963040;Traffic Stop;2016-04-05T00:00:00;17:38;2016-04-05T17:38:00;REP;2200 Block Of Ingalls St;San Francisco;CA;1;;Premise Address
160963045;148;2016-04-05T00:00:00;17:39;2016-04-05T17:39:00;CAN;1700 Block Of Folsom St;San Francisco;CA;1;;Premise Address
160963046;Passing Call;2016-04-05T00:00:00;17:39;2016-04-05T17:39:00;HAN;Duboce Triangle;;CA;1;;Geo-Override
160963051;Traffic Stop;2016-04-05T00:00:00;17:41;2016-04-05T17:41:00;HAN;3rd St/burke Av;San Francisco;CA;1;;Intersection
160963056;Petty Theft;2016-04-05T00:00:00;17:41;2016-04-05T17:41:00;22;1700 Block Of Folsom St;San Francisco;CA;1;;Premise Address
160963061;Assault / Battery;2016-04-05T00:00:00;17:43;2016-04-05T17:43:00;Not recorded;2000 Block Of Market St;San Francisco;CA;1;;Premise Address
160963064;Well Being Check;2016-04-05T00:00:00;17:40;2016-04-05T17:40:00;HAN;1900 Block Of Washington St;San Francisco;CA;1;;Premise Address
160963065;Muni Inspection;2016-04-05T00:00:00;17:44;2016-04-05T17:44:00;Not recorded;1100 Block Of Market St;San Francisco;CA;1;;Common Location
160963066;811;2016-04-05T00:00:00;17:40;2016-04-05T17:40:00;ADV;1200 Block Of Utah St;San Francisco;CA;1;;Premise Address
160963067;H&r Veh Accident;2016-04-05T00:00:00;17:44;2016-04-05T17:44:00;HAN;Geary Bl/19th Av;San Francisco;CA;1;;Intersection
160963068;Suspicious Person;2016-04-05T00:00:00;17:44;2016-04-05T17:44:00;REP;900 Block Of Market St;San Francisco;CA;1;;Common Location
160963071;Petty Theft;2016-04-05T00:00:00;17:45;2016-04-05T17:45:00;REP;400 Block Of Arkansas St;San Francisco;CA;1;;Premise Address
160963075;Well Being Check;2016-04-05T00:00:00;17:42;2016-04-05T17:42:00;ND;200 Block Of Topeka Av;San Francisco;CA;1;;Premise Address
160963076;Passing Call;2016-04-05T00:00:00;17:46;2016-04-05T17:46:00;CIT;Unit Blk Jones St;;CA;1;;Geo-Override
160963079;Mentally Disturbed;2016-04-05T00:00:00;17:45;2016-04-05T17:45:00;HAN;2900 Block Of 16th St;San Francisco;CA;1;;Premise Address
160963086;Threats / Harassment;2016-04-05T00:00:00;17:46;2016-04-05T17:46:00;ABA;2200 Block Of Palou Av;San Francisco;CA;1;;Premise Address
160963087;Suspicious Person;2016-04-05T00:00:00;17:49;2016-04-05T17:49:00;CIT;Turk St/leavenworth St;San Francisco;CA;1;;Intersection
160963090;Prowler;2016-04-05T00:00:00;17:48;2016-04-05T17:48:00;REP;200 Block Of Eddy St;San Francisco;CA;1;;Premise Address
160963093;Suspicious Vehicle;2016-04-05T00:00:00;17:48;2016-04-05T17:48:00;HAN;9th St/bryant St;San Francisco;CA;1;;Intersection
160963100;601;2016-04-05T00:00:00;17:52;2016-04-05T17:52:00;ADV;1100 Block Of Market St;San Francisco;CA;1;;Premise Address
160963119;Traffic Stop;2016-04-05T00:00:00;17:56;2016-04-05T17:56:00;CIT;900 Blk Market St;San Francisco;CA;1;;Geo-Override
160963121;Suspicious Person;2016-04-05T00:00:00;17:53;2016-04-05T17:53:00;ND;200 Block Of Museum Wy;San Francisco;CA;1;;Common Location
160963136;Passing Call;2016-04-05T00:00:00;17:59;2016-04-05T17:59:00;Not recorded;400 Block Spear Street;;CA;1;;Geo-Override
160963139;Homeless Complaint;2016-04-05T00:00:00;17:59;2016-04-05T17:59:00;GOA;900 Block Of Larkin St;San Francisco;CA;1;;Premise Address
160963142;Suspicious Vehicle;2016-04-05T00:00:00;17:59;2016-04-05T17:59:00;HAN;Mission St/2nd St;San Francisco;CA;1;;Intersection
160963143;Muni Inspection;2016-04-05T00:00:00;18:01;2016-04-05T18:01:00;Not recorded;1500 Block Of Market St;San Francisco;CA;1;;Common Location
160963147;Traffic Stop;2016-04-05T00:00:00;18:01;2016-04-05T18:01:00;CIT;The Embarcadero Sou/harrison St;San Francisco;CA;1;;Intersection
160963149;Bicylist;2016-04-05T00:00:00;18:01;2016-04-05T18:01:00;REP;17th Av/lake St;San Francisco;CA;1;;Intersection
160963150;Traffic Stop;2016-04-05T00:00:00;18:02;2016-04-05T18:02:00;CIT;2nd St/bryant St;San Francisco;CA;1;;Intersection
160963163;22500e;2016-04-05T00:00:00;18:04;2016-04-05T18:04:00;GOA;3600 Block Of Sacramento St;San Francisco;CA;1;;Premise Address
160963169;Muni Inspection;2016-04-05T00:00:00;18:06;2016-04-05T18:06:00;HAN;Steuart St/don Chee Wy;San Francisco;CA;1;;Intersection
160963175;Traffic Stop;2016-04-05T00:00:00;18:07;2016-04-05T18:07:00;CIT;Castro St/duboce Av;San Francisco;CA;1;;Intersection
160963186;Passing Call;2016-04-05T00:00:00;18:10;2016-04-05T18:10:00;Not recorded;1100 Blk Market St;San Francisco;CA;1;;Geo-Override
160963194;Adv To 0123;2016-04-05T00:00:00;18:11;2016-04-05T18:11:00;ADV;1300 Block Of Upper Great Hy;San Francisco;CA;1;;Premise Address
160963195;852 Casing;2016-04-05T00:00:00;18:10;2016-04-05T18:10:00;ND;Lombard St/hyde St;San Francisco;CA;1;;Intersection
160963198;Fight No Weapon Dv;2016-04-05T00:00:00;18:11;2016-04-05T18:11:00;HAN;1700 Block Of Washington St;San Francisco;CA;1;;Premise Address
160963206;Nabo;2016-04-05T00:00:00;18:08;2016-04-05T18:08:00;ADV;1100 Block Of Mission St;San Francisco;CA;1;;Premise Address
160963208;Burglary;2016-04-05T00:00:00;18:07;2016-04-05T18:07:00;REP;4000 Block Of Scott St;San Francisco;CA;1;;Common Location
160963210;Citizen Arrest;2016-04-05T00:00:00;18:14;2016-04-05T18:14:00;HAN;0 Block Of Taylor St;San Francisco;CA;1;;Common Location
160963216;Suspicious Person;2016-04-05T00:00:00;18:16;2016-04-05T18:16:00;HAN;Howard St/6th St;San Francisco;CA;1;;Intersection
160963219;Traffic Stop;2016-04-05T00:00:00;18:16;2016-04-05T18:16:00;HAN;Lincoln Bl/washington Bl;Presidio;CA;1;;Intersection
160963221;Meet W/citizen;2016-04-05T00:00:00;18:17;2016-04-05T18:17:00;HAN;900 Block Of Grant Av;San Francisco;CA;1;;Premise Address
160963226;7.2.25/22500e;2016-04-05T00:00:00;18:17;2016-04-05T18:17:00;NOM;4300 Block Of California St;San Francisco;CA;1;;Premise Address
160963234;Passing Call;2016-04-05T00:00:00;18:20;2016-04-05T18:20:00;HAN;100 Block Of Scott St;San Francisco;CA;1;;Common Location
160963236;22500e;2016-04-05T00:00:00;18:19;2016-04-05T18:19:00;CIT;200 Block Of Beaver St;San Francisco;CA;1;;Premise Address
160963239;Traffic Stop;2016-04-05T00:00:00;18:21;2016-04-05T18:21:00;CIT;6th St/harrison St;San Francisco;CA;1;;Intersection
160963243;Traffic Stop;2016-04-05T00:00:00;18:21;2016-04-05T18:21:00;ADV;Mission St/21st St;San Francisco;CA;1;;Intersection
160963246;Threats / Harassment;2016-04-05T00:00:00;18:20;2016-04-05T18:20:00;CAN;100 Block Of 7th St;San Francisco;CA;1;;Premise Address
160963248;Muni Inspection;2016-04-05T00:00:00;18:22;2016-04-05T18:22:00;Not recorded;Market St/van Ness Av;San Francisco;CA;1;;Intersection
160963258;Homeless Complaint;2016-04-05T00:00:00;18:22;2016-04-05T18:22:00;HAN;3400 Block Of 16th St;San Francisco;CA;1;;Premise Address
160963259;Passing Call;2016-04-05T00:00:00;18:25;2016-04-05T18:25:00;HAN;Union Square;;CA;1;;Geo-Override
160963264;Suspicious Person;2016-04-05T00:00:00;18:26;2016-04-05T18:26:00;HAN;24th St/balmy St;San Francisco;CA;1;;Intersection
160963270;Traffic Stop;2016-04-05T00:00:00;18:27;2016-04-05T18:27:00;CIT;Broadway/grant Av;San Francisco;CA;1;;Intersection
160963273;Traffic Stop;2016-04-05T00:00:00;18:28;2016-04-05T18:28:00;ADV;Capp St/17th St;San Francisco;CA;1;;Intersection
160963279;Trespasser;2016-04-05T00:00:00;18:26;2016-04-05T18:26:00;GOA;900 Block Of Jones St;San Francisco;CA;1;;Premise Address
160963287;Suspicious Person;2016-04-05T00:00:00;18:31;2016-04-05T18:31:00;CIT;Alemany Bl/onondaga Av;San Francisco;CA;1;;Intersection
160963291;Mentally Disturbed;2016-04-05T00:00:00;18:31;2016-04-05T18:31:00;GOA;Folsom St/6th St;San Francisco;CA;1;;Intersection
160963294;Audible Alarm;2016-04-05T00:00:00;18:33;2016-04-05T18:33:00;PAS;300 Block Of Montgomery St;San Francisco;CA;1;;Premise Address
160963299;Homeless Complaint;2016-04-05T00:00:00;18:33;2016-04-05T18:33:00;GOA;0 Block Of Elim Al;San Francisco;CA;1;;Premise Address
160963301;Traffic Stop;2016-04-05T00:00:00;18:34;2016-04-05T18:34:00;CIT;Masonic Av/turk Bl;San Francisco;CA;1;;Intersection
160963303;22514;2016-04-05T00:00:00;18:34;2016-04-05T18:34:00;22;0 Block Of Lydia Av;San Francisco;CA;1;;Premise Address
160963305;Petty Theft;2016-04-05T00:00:00;18:33;2016-04-05T18:33:00;GOA;2300 Block Of 16th St;San Francisco;CA;1;;Common Location
160963309;Suspicious Vehicle;2016-04-05T00:00:00;18:36;2016-04-05T18:36:00;ADV;1100 Block Of Jamestown Av;San Francisco;CA;1;;Premise Address
160963310;22500e;2016-04-05T00:00:00;18:36;2016-04-05T18:36:00;CIT;400 Block Of Grafton Av;San Francisco;CA;1;;Premise Address
160963313;Traffic Stop;2016-04-05T00:00:00;18:37;2016-04-05T18:37:00;CIT;Union St/powell St;San Francisco;CA;1;;Intersection
160963314;Traf Violation Cite;2016-04-05T00:00:00;18:37;2016-04-05T18:37:00;CIT;800 Block Of Sansome St;San Francisco;CA;1;;Premise Address
160963315;Traffic Stop;2016-04-05T00:00:00;18:37;2016-04-05T18:37:00;HAN;Richardson Av/chestnut St;San Francisco;CA;1;;Intersection
160963319;22500e;2016-04-05T00:00:00;18:37;2016-04-05T18:37:00;CIT;0 Block Of Lexington St;San Francisco;CA;1;;Premise Address
160963322;22500e;2016-04-05T00:00:00;18:40;2016-04-05T18:40:00;CAN;300 Block Of Connecticut St;San Francisco;CA;1;;Premise Address
160963323;Passing Call;2016-04-05T00:00:00;18:41;2016-04-05T18:41:00;HAN;1700 Block Of Alameda St;San Francisco;CA;1;;Premise Address
160963324;Stolen Vehicle;2016-04-05T00:00:00;18:42;2016-04-05T18:42:00;REP;Cabrillo St/2nd Av;San Francisco;CA;1;;Intersection
160963325;Traffic Stop;2016-04-05T00:00:00;18:42;2016-04-05T18:42:00;ADV;1600 Block Of Geneva Av;San Francisco;CA;1;;Premise Address
160963328;Passing Call;2016-04-05T00:00:00;18:42;2016-04-05T18:42:00;HAN;Duboce Park;;CA;1;;Geo-Override
160963339;Noise Nuisance;2016-04-05T00:00:00;18:44;2016-04-05T18:44:00;GOA;Haight St/belvedere St;San Francisco;CA;1;;Intersection
160963344;Mentally Disturbed;2016-04-05T00:00:00;18:45;2016-04-05T18:45:00;GOA;100 Block Of Maiden Ln;San Francisco;CA;1;;Premise Address
160963345;22500e;2016-04-05T00:00:00;18:45;2016-04-05T18:45:00;CIT;1200 Block Of Filbert St;San Francisco;CA;1;;Premise Address
160963352;Traffic Stop;2016-04-05T00:00:00;18:47;2016-04-05T18:47:00;CIT;Geneva Av/naples St;San Francisco;CA;1;;Intersection
160963357;Traffic Stop;2016-04-05T00:00:00;18:48;2016-04-05T18:48:00;ADV;Brazil Av/mission St;San Francisco;CA;1;;Intersection
160963361;7.2.45;2016-04-05T00:00:00;18:46;2016-04-05T18:46:00;HAN;200 Block Of Eddy St;San Francisco;CA;1;;Premise Address
160963389;Suspicious Vehicle;2016-04-05T00:00:00;18:58;2016-04-05T18:58:00;ADV;20th St/south Van Ness Av;San Francisco;CA;1;;Intersection
160963392;Trespasser;2016-04-05T00:00:00;18:57;2016-04-05T18:57:00;ADV;1200 Block Of Utah St;San Francisco;CA;1;;Premise Address
160963396;Suspicious Person;2016-04-05T00:00:00;19:00;2016-04-05T19:00:00;Not recorded;2800 Block Of Folsom St;San Francisco;CA;1;;Premise Address
160963398;Suspicious Person;2016-04-05T00:00:00;19:01;2016-04-05T19:01:00;ADV;6th St/howard St;San Francisco;CA;1;;Intersection
160963403;Muni Inspection;2016-04-05T00:00:00;19:03;2016-04-05T19:03:00;HAN;Mission St/11th St;San Francisco;CA;1;;Intersection
160963409;22500e;2016-04-05T00:00:00;19:03;2016-04-05T19:03:00;HAN;300 Block Of Granada Av;San Francisco;CA;1;;Premise Address
160963413;22500e;2016-04-05T00:00:00;19:05;2016-04-05T19:05:00;CIT;100 Block Of Thrift St;San Francisco;CA;1;;Premise Address
160963418;22500f;2016-04-05T00:00:00;19:06;2016-04-05T19:06:00;GOA;200 Block Of Sadowa St;San Francisco;CA;1;;Premise Address
160963421;Passing Call;2016-04-05T00:00:00;19:07;2016-04-05T19:07:00;Not recorded;Crocker Amazon Park;;CA;1;;Geo-Override
160963423;Traffic Stop;2016-04-05T00:00:00;19:07;2016-04-05T19:07:00;CIT;Powell St/jackson St;San Francisco;CA;1;;Intersection
160963427;22500e;2016-04-05T00:00:00;19:08;2016-04-05T19:08:00;CIT;1600 Block Of Filbert St;San Francisco;CA;1;;Premise Address
160963428;Audible Alarm;2016-04-05T00:00:00;19:08;2016-04-05T19:08:00;CAN;0 Block Of Grace St;San Francisco;CA;1;;Premise Address
160963432;22500e;2016-04-05T00:00:00;19:10;2016-04-05T19:10:00;CIT;2800 Block Of Harrison St;San Francisco;CA;1;;Premise Address
160963434;Muni Inspection;2016-04-05T00:00:00;19:12;2016-04-05T19:12:00;HAN;Mission St/main St;San Francisco;CA;1;;Intersection
160963437;Physical;2016-04-05T00:00:00;19:12;2016-04-05T19:12:00;UTL;Hyde St/geary St;San Francisco;CA;1;;Intersection
160963440;Passing Call;2016-04-05T00:00:00;19:13;2016-04-05T19:13:00;HAN;3rd St/palou Av;San Francisco;CA;1;;Intersection
160963447;22500e;2016-04-05T00:00:00;19:14;2016-04-05T19:14:00;HAN;800 Block Of Vienna St;San Francisco;CA;1;;Premise Address
160963460;Suspicious Person;2016-04-05T00:00:00;19:15;2016-04-05T19:15:00;GOA;Cashmere St/hudson Av;San Francisco;CA;1;;Intersection
160963463;Vandalism;2016-04-05T00:00:00;19:18;2016-04-05T19:18:00;HAN;Cole St/beulah St;San Francisco;CA;1;;Intersection
160963465;Suspicious Person;2016-04-05T00:00:00;19:20;2016-04-05T19:20:00;ADV;500 Block Of Lisbon St;San Francisco;CA;1;;Premise Address
160963467;Suspicious Vehicle;2016-04-05T00:00:00;19:21;2016-04-05T19:21:00;HAN;100 Block Of Christmas Tree Point Rd;San Francisco;CA;1;;Common Location
160963473;Threats / Harassment;2016-04-05T00:00:00;19:21;2016-04-05T19:21:00;HAN;9th Av/irving St;San Francisco;CA;1;;Intersection
160963476;Audible Alarm;2016-04-05T00:00:00;19:23;2016-04-05T19:23:00;CAN;0 Block Of Pomona St;San Francisco;CA;1;;Premise Address
160963480;22500e;2016-04-05T00:00:00;19:24;2016-04-05T19:24:00;CIT;3600 Block Of Pierce St;San Francisco;CA;1;;Premise Address
160963484;R.o. Violation;2016-04-05T00:00:00;19:22;2016-04-05T19:22:00;GOA;3000 Block Of 23rd St;San Francisco;CA;1;;Premise Address
160963486;909;2016-04-05T00:00:00;19:19;2016-04-05T19:19:00;UTL;500 Block Of South Van Ness Av;San Francisco;CA;1;;Premise Address
160963493;Passing Call;2016-04-05T00:00:00;19:28;2016-04-05T19:28:00;HAN;100 Block Of Grove St;San Francisco;CA;1;;Common Location
160963495;Male;2016-04-05T00:00:00;19:27;2016-04-05T19:27:00;HAN;1800 Block Of Clay St;San Francisco;CA;1;;Premise Address
160963500;Person Down;2016-04-05T00:00:00;19:32;2016-04-05T19:32:00;HAN;4th St/stevenson St;San Francisco;CA;1;;Intersection
